w\k,3,4,5,6,7,8,9,10
4,0.175
5,0.191,0.167
6,0.236,0.202,0.161
7,0.303,0.216,0.180,0.149
8,0.388,0.258,0.212,0.176,0.126
9,0.480,0.316,0.248,0.203,0.159,0.128
10,0.570,0.386,0.291,0.249,0.198,0.160,0.107
11,0.655,0.469,0.355,0.290,0.241,0.203,0.157,0.112
