w\k,3,4,5,6,7,8,9,10
4,1.09
5,0.92,1.11
6,1.28,0.97,1.12
7,2.84,1.00,0.93,1.04
8,8.38,2.35,1.12,0.93,1.11
9,17.81,5.89,1.97,1.17,1.05,1.17
10,30.19,10.74,3.47,1.42,0.96,0.92,1.04
11,45.56,17.66,5.32,1.99,1.08,0.91,0.97,1.10
