w\k,3,4,5,6,7,8,9,10
4,21.36
5,15.23,19.71
6,12.25,14.14,18.12
7,10.61,11.26,13.24,16.70
8,9.48,9.65,10.69,12.39,15.52
9,8.64,8.59,9.16,10.42,12.70,15.83
10,8.68,7.89,8.11,8.74,9.70,11.00,13.76
11,7.64,7.42,7.47,7.80,8.45,9.13,10.66,13.36
