w\k,3,4,5,6,7,8,9,10
4,0.049
5,0.028,0.046
6,0.452,0.025,0.049
7,3.139,0.184,0.029,0.046
8,11.762,1.730,0.234,0.025,0.050
9,28.377,6.057,1.292,0.209,0.028,0.052
10,49.520,11.319,2.807,0.566,0.076,0.025,0.048
11,76.851,18.877,4.812,1.143,0.214,0.037,0.025,0.050
