w\k,3,4,5,6,7,8,9,10
4,20.16
5,14.51,17.78
6,11.85,13.00,17.03
7,10.48,10.71,12.74,15.70
8,9.68,9.57,10.58,11.95,14.70
9,9.24,9.04,9.49,10.21,11.46,13.66
10,8.99,8.69,8.91,9.35,9.96,10.64,13.10
11,8.91,8.61,8.70,8.93,9.22,9.14,10.44,12.88
