w\k,3,4,5,6,7,8,9,10
4,0.178
5,0.225,0.175
6,0.286,0.236,0.179
7,0.352,0.258,0.230,0.180
8,0.443,0.297,0.267,0.225,0.172
9,0.544,0.342,0.287,0.249,0.209,0.166
10,0.642,0.402,0.315,0.286,0.232,0.193,0.133
11,0.714,0.483,0.371,0.316,0.269,0.229,0.176,0.140
