w\k,3,4,5,6,7,8,9,10
4,"R=0.714, BT=21.66s, QT=1.51s, FS=58930KB, FN=0.000, FP=0.207, FPR=0.087"
5,"R=0.545, BT=15.40s, QT=0.96s, FS=46085KB, FN=0.000, FP=1.317, FPR=0.133","R=0.715, BT=19.86s, QT=1.02s, FS=58991KB, FN=0.000, FP=0.157, FPR=0.081"
6,"R=0.441, BT=12.25s, QT=1.20s, FS=38249KB, FN=0.000, FP=16.535, FPR=0.233","R=0.544, BT=14.19s, QT=0.92s, FS=46016KB, FN=0.000, FP=1.319, FPR=0.129","R=0.715, BT=18.26s, QT=1.11s, FS=59003KB, FN=0.000, FP=0.213, FPR=0.087"
7,"R=0.373, BT=10.67s, QT=2.83s, FS=33078KB, FN=0.000, FP=108.038, FPR=0.349","R=0.442, BT=11.27s, QT=0.99s, FS=38327KB, FN=0.000, FP=7.543, FPR=0.176","R=0.544, BT=13.27s, QT=0.90s, FS=46019KB, FN=0.000, FP=1.117, FPR=0.133","R=0.715, BT=16.81s, QT=1.04s, FS=59005KB, FN=0.000, FP=0.147, FPR=0.085"
8,"R=0.321, BT=9.45s, QT=8.39s, FS=29079KB, FN=0.000, FP=493.825, FPR=0.460","R=0.373, BT=9.72s, QT=2.35s, FS=33060KB, FN=0.000, FP=71.111, FPR=0.247","R=0.442, BT=10.71s, QT=1.11s, FS=38307KB, FN=0.000, FP=12.648, FPR=0.178","R=0.544, BT=12.50s, QT=0.98s, FS=46014KB, FN=0.000, FP=1.611, FPR=0.138","R=0.715, BT=15.59s, QT=1.11s, FS=59005KB, FN=0.000, FP=0.193, FPR=0.083"
9,"R=0.283, BT=8.65s, QT=17.78s, FS=26236KB, FN=0.000, FP=1255.464, FPR=0.577","R=0.320, BT=8.62s, QT=5.86s, FS=29054KB, FN=0.000, FP=241.948, FPR=0.343","R=0.373, BT=9.25s, QT=1.98s, FS=33016KB, FN=0.000, FP=51.263, FPR=0.220","R=0.442, BT=10.55s, QT=1.18s, FS=38302KB, FN=0.000, FP=10.810, FPR=0.177","R=0.544, BT=12.83s, QT=1.04s, FS=46013KB, FN=0.000, FP=1.663, FPR=0.133","R=0.715, BT=15.87s, QT=1.18s, FS=59005KB, FN=0.000, FP=0.183, FPR=0.085"
10,"R=0.253, BT=8.66s, QT=30.21s, FS=23952KB, FN=0.000, FP=2171.131, FPR=0.695","R=0.283, BT=7.96s, QT=10.70s, FS=26197KB, FN=0.000, FP=477.024, FPR=0.425","R=0.320, BT=8.13s, QT=3.36s, FS=29064KB, FN=0.000, FP=120.612, FPR=0.295","R=0.372, BT=8.77s, QT=1.37s, FS=33002KB, FN=0.000, FP=27.494, FPR=0.222","R=0.442, BT=9.74s, QT=0.94s, FS=38301KB, FN=0.000, FP=6.617, FPR=0.177","R=0.544, BT=11.05s, QT=0.91s, FS=46012KB, FN=0.000, FP=1.234, FPR=0.132","R=0.715, BT=13.85s, QT=1.02s, FS=59005KB, FN=0.000, FP=0.181, FPR=0.086"
11,"R=0.227, BT=7.63s, QT=45.27s, FS=21993KB, FN=0.000, FP=3477.070, FPR=0.795","R=0.252, BT=7.43s, QT=17.50s, FS=23902KB, FN=0.000, FP=809.920, FPR=0.522","R=0.283, BT=7.47s, QT=5.31s, FS=26187KB, FN=0.000, FP=209.397, FPR=0.372","R=0.321, BT=7.82s, QT=1.95s, FS=29074KB, FN=0.000, FP=52.839, FPR=0.270","R=0.372, BT=8.46s, QT=1.06s, FS=32999KB, FN=0.000, FP=13.260, FPR=0.235","R=0.442, BT=9.19s, QT=0.89s, FS=38301KB, FN=0.000, FP=3.345, FPR=0.193","R=0.544, BT=10.66s, QT=0.92s, FS=46012KB, FN=0.000, FP=0.780, FPR=0.154","R=0.715, BT=13.42s, QT=1.02s, FS=59005KB, FN=0.000, FP=0.093, FPR=0.077"
